Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
Antigen,1516,1549,12-Dec-15,8,4,62,0
Antigen,1516,1550,19-Dec-15,8,6,58,0
Antigen,1516,1551,26-Dec-15,8,14,76,0
Antigen,1516,1552,2-Jan-16,8,20,85,0
Antigen,1516,1601,9-Jan-16,8,19,93,0
Antigen,1516,1602,16-Jan-16,8,28,100,0
Antigen,1516,1603,23-Jan-16,8,32,118,0
Antigen,1516,1604,30-Jan-16,8,39,127,0
Antigen,1516,1605,6-Feb-16,8,45,130,0
Antigen,1516,1606,13-Feb-16,8,45,131,0
Antigen,1516,1607,20-Feb-16,8,48,162,0
Antigen,1516,1608,27-Feb-16,8,54,162,0
Antigen,1516,1609,5-Mar-16,8,43,174,0
Antigen,1516,1610,12-Mar-16,8,23,153,0
Antigen,1516,1611,19-Mar-16,8,21,112,0
Antigen,1516,1612,26-Mar-16,8,15,121,0
Antigen,1516,1613,2-Apr-16,8,11,87,0
Antigen,1516,1614,9-Apr-16,8,7,85,0
Antigen,1516,1615,16-Apr-16,8,1,59,0
Antigen,1516,1616,23-Apr-16,8,2,47,0
Antigen,1516,1617,30-Apr-16,8,6,47,0
Antigen,1516,1618,7-May-16,8,0,36,0
Antigen,1516,1619,14-May-16,8,2,29,0
Antigen,1516,1620,21-May-16,8,0,39,0
Antigen,1516,1621,28-May-16,8,0,27,0
Antigen,1516,1622,4-Jun-16,8,0,21,0
Antigen,1516,1623,11-Jun-16,8,0,23,0
Antigen,1516,1624,18-Jun-16,8,0,20,0
Antigen,1516,1625,25-Jun-16,8,0,18,0
Antigen,1516,1626,2-Jul-16,8,0,8,0
Antigen,1516,1526,4-Jul-15,9,5,65,0
Antigen,1516,1527,11-Jul-15,9,5,66,0
Antigen,1516,1528,18-Jul-15,9,1,71,0
Antigen,1516,1529,25-Jul-15,9,2,108,0
Antigen,1516,1530,1-Aug-15,9,6,72,0
Antigen,1516,1531,8-Aug-15,9,5,83,0
Antigen,1516,1532,15-Aug-15,9,15,91,0
Antigen,1516,1533,22-Aug-15,9,14,126,0
Antigen,1516,1534,29-Aug-15,9,13,114,0
Antigen,1516,1535,5-Sep-15,9,21,123,0
Antigen,1516,1536,12-Sep-15,9,44,144,0
Antigen,1516,1537,19-Sep-15,9,37,200,0
Antigen,1516,1538,26-Sep-15,9,80,265,0
Antigen,1516,1539,3-Oct-15,9,79,263,0
Antigen,1516,1540,10-Oct-15,9,101,275,1
Antigen,1516,1541,17-Oct-15,9,55,222,0
Antigen,1516,1542,24-Oct-15,9,52,214,0
Antigen,1516,1543,31-Oct-15,9,43,268,0
Antigen,1516,1544,7-Nov-15,9,26,239,0
Antigen,1516,1545,14-Nov-15,9,23,220,0
Antigen,1516,1546,21-Nov-15,9,12,223,0
Antigen,1516,1547,28-Nov-15,9,16,210,0
Antigen,1516,1548,5-Dec-15,9,17,215,0
Antigen,1516,1549,12-Dec-15,9,16,247,0
Antigen,1516,1550,19-Dec-15,9,19,247,0
Antigen,1516,1551,26-Dec-15,9,35,267,0
Antigen,1516,1552,2-Jan-16,9,28,264,0
Antigen,1516,1601,9-Jan-16,9,33,278,0
Antigen,1516,1602,16-Jan-16,9,37,300,0
Antigen,1516,1603,23-Jan-16,9,40,333,0
Antigen,1516,1604,30-Jan-16,9,32,350,0
Antigen,1516,1605,6-Feb-16,9,31,288,0
Antigen,1516,1606,13-Feb-16,9,52,397,0
Antigen,1516,1607,20-Feb-16,9,60,422,0
Antigen,1516,1608,27-Feb-16,9,37,371,0
Antigen,1516,1609,5-Mar-16,9,31,318,0
Antigen,1516,1610,12-Mar-16,9,23,300,0
Antigen,1516,1611,19-Mar-16,9,30,269,0
Antigen,1516,1612,26-Mar-16,9,10,238,0
Antigen,1516,1613,2-Apr-16,9,6,244,0
Antigen,1516,1614,9-Apr-16,9,10,200,0
Antigen,1516,1615,16-Apr-16,9,3,185,0
Antigen,1516,1616,23-Apr-16,9,2,138,0
Antigen,1516,1617,30-Apr-16,9,4,126,0
Antigen,1516,1618,7-May-16,9,6,159,0
Antigen,1516,1619,14-May-16,9,7,159,0
Antigen,1516,1620,21-May-16,9,4,113,0
Antigen,1516,1621,28-May-16,9,5,118,0
Antigen,1516,1622,4-Jun-16,9,3,137,0
Antigen,1516,1623,11-Jun-16,9,3,135,0
Antigen,1516,1624,18-Jun-16,9,3,107,0
Antigen,1516,1625,25-Jun-16,9,3,121,0
Antigen,1516,1626,2-Jul-16,9,3,58,0
Antigen,1617,1627,9-Jul-16,1,0,205,0
Antigen,1617,1628,16-Jul-16,1,0,176,0
Antigen,1617,1629,23-Jul-16,1,0,16,0
Antigen,1617,1630,30-Jul-16,1,0,26,0
Antigen,1617,1631,6-Aug-16,1,0,127,0
Antigen,1617,1632,13-Aug-16,1,0,117,0
Antigen,1617,1633,20-Aug-16,1,0,134,0
Antigen,1617,1634,27-Aug-16,1,1,159,0
Antigen,1617,1635,3-Sep-16,1,1,142,0
Antigen,1617,1636,10-Sep-16,1,3,144,0
Antigen,1617,1637,17-Sep-16,1,1,185,0
Antigen,1617,1638,24-Sep-16,1,0,206,0
Antigen,1617,1639,1-Oct-16,1,1,234,0
Antigen,1617,1640,8-Oct-16,1,5,251,0
Antigen,1617,1641,15-Oct-16,1,2,279,0
Antigen,1617,1642,22-Oct-16,1,1,313,0
Antigen,1617,1643,29-Oct-16,1,3,272,0
Antigen,1617,1644,5-Nov-16,1,4,278,0
Antigen,1617,1645,12-Nov-16,1,6,288,0
Antigen,1617,1646,19-Nov-16,1,11,307,0
Antigen,1617,1647,26-Nov-16,1,13,306,0
Antigen,1617,1648,3-Dec-16,1,30,396,0
Antigen,1617,1649,10-Dec-16,1,25,378,0
Antigen,1617,1650,17-Dec-16,1,33,371,0
Antigen,1617,1651,24-Dec-16,1,49,439,0
Antigen,1617,1652,31-Dec-16,1,62,543,0
Antigen,1617,1701,7-Jan-17,1,64,612,0
Antigen,1617,1702,14-Jan-17,1,49,540,0
Antigen,1617,1703,21-Jan-17,1,60,568,0
Antigen,1617,1704,28-Jan-17,1,77,695,0
Antigen,1617,1705,4-Feb-17,1,49,675,0
Antigen,1617,1706,11-Feb-17,1,54,634,0
Antigen,1617,1707,18-Feb-17,1,45,668,0
Antigen,1617,1708,25-Feb-17,1,38,407,0
Antigen,1617,1709,4-Mar-17,1,26,212,0
Antigen,1617,1710,11-Mar-17,1,16,160,0
Antigen,1617,1711,18-Mar-17,1,9,149,0
Antigen,1617,1712,25-Mar-17,1,6,171,0
Antigen,1617,1713,1-Apr-17,1,7,138,0
Antigen,1617,1714,8-Apr-17,1,7,187,0
Antigen,1617,1715,15-Apr-17,1,4,112,0
Antigen,1617,1716,22-Apr-17,1,5,145,0
Antigen,1617,1717,29-Apr-17,1,3,106,0
Antigen,1617,1718,6-May-17,1,1,87,0
Antigen,1617,1719,13-May-17,1,1,87,0
Antigen,1617,1720,20-May-17,1,1,61,0
Antigen,1617,1721,27-May-17,1,0,49,0
Antigen,1617,1722,3-Jun-17,1,2,58,0
Antigen,1617,1723,10-Jun-17,1,0,39,0
Antigen,1617,1724,17-Jun-17,1,2,43,0
Antigen,1617,1725,24-Jun-17,1,0,30,0
Antigen,1617,1726,1-Jul-17,1,0,27,0
Antigen,1617,1627,9-Jul-16,10,1,57,0
Antigen,1617,1628,16-Jul-16,10,0,48,0
Antigen,1617,1629,23-Jul-16,10,0,51,0
Antigen,1617,1630,30-Jul-16,10,0,68,0
Antigen,1617,1631,6-Aug-16,10,0,55,0
Antigen,1617,1632,13-Aug-16,10,2,53,0
Antigen,1617,1633,20-Aug-16,10,0,54,0
Antigen,1617,1634,27-Aug-16,10,0,53,0
Antigen,1617,1635,3-Sep-16,10,0,35,0
Antigen,1617,1636,10-Sep-16,10,0,48,0
Antigen,1617,1637,17-Sep-16,10,0,66,0
Antigen,1617,1638,24-Sep-16,10,0,59,0
Antigen,1617,1639,1-Oct-16,10,1,74,0
Antigen,1617,1640,8-Oct-16,10,1,75,0
Antigen,1617,1641,15-Oct-16,10,1,87,0
Antigen,1617,1642,22-Oct-16,10,0,69,0
Antigen,1617,1643,29-Oct-16,10,1,62,0
Antigen,1617,1644,5-Nov-16,10,0,75,0
Antigen,1617,1645,12-Nov-16,10,6,104,0
Antigen,1617,1646,19-Nov-16,10,5,119,0
Antigen,1617,1647,26-Nov-16,10,5,92,0
Antigen,1617,1648,3-Dec-16,10,14,96,0
Antigen,1617,1649,10-Dec-16,10,11,136,0
Antigen,1617,1650,17-Dec-16,10,17,115,0
Antigen,1617,1651,24-Dec-16,10,14,136,0
Antigen,1617,1652,31-Dec-16,10,30,180,0
Antigen,1617,1701,7-Jan-17,10,30,174,0
Antigen,1617,1702,14-Jan-17,10,28,145,0
Antigen,1617,1703,21-Jan-17,10,21,190,0
Antigen,1617,1704,28-Jan-17,10,24,171,0
Antigen,1617,1705,4-Feb-17,10,28,158,0
Antigen,1617,1706,11-Feb-17,10,33,148,0
Antigen,1617,1707,18-Feb-17,10,21,152,0
Antigen,1617,1708,25-Feb-17,10,23,150,0
Antigen,1617,1709,4-Mar-17,10,11,97,0
Antigen,1617,1710,11-Mar-17,10,15,101,0
Antigen,1617,1711,18-Mar-17,10,9,100,0
Antigen,1617,1712,25-Mar-17,10,4,112,0
Antigen,1617,1713,1-Apr-17,10,3,78,0
Antigen,1617,1714,8-Apr-17,10,2,84,0
Antigen,1617,1715,15-Apr-17,10,3,90,0
Antigen,1617,1716,22-Apr-17,10,0,96,0
Antigen,1617,1717,29-Apr-17,10,4,86,0
Antigen,1617,1718,6-May-17,10,1,60,0
Antigen,1617,1719,13-May-17,10,1,56,0
Antigen,1617,1720,20-May-17,10,2,61,0
Antigen,1617,1721,27-May-17,10,0,58,0
Antigen,1617,1722,3-Jun-17,10,0,43,0
Antigen,1617,1723,10-Jun-17,10,0,58,0
Antigen,1617,1724,17-Jun-17,10,0,64,0
Antigen,1617,1725,24-Jun-17,10,0,54,0
Antigen,1617,1726,1-Jul-17,10,0,48,0
Antigen,1617,1627,9-Jul-16,2,0,4,0
Antigen,1617,1628,16-Jul-16,2,0,3,0
Antigen,1617,1629,23-Jul-16,2,0,3,0
Antigen,1617,1630,30-Jul-16,2,0,2,0
Antigen,1617,1631,6-Aug-16,2,0,3,0
Antigen,1617,1632,13-Aug-16,2,0,4,0
Antigen,1617,1633,20-Aug-16,2,0,2,0
Antigen,1617,1634,27-Aug-16,2,0,2,0
Antigen,1617,1635,3-Sep-16,2,0,2,0
Antigen,1617,1636,10-Sep-16,2,0,3,0
Antigen,1617,1637,17-Sep-16,2,0,8,0
Antigen,1617,1638,24-Sep-16,2,0,9,0
Antigen,1617,1639,1-Oct-16,2,0,11,0
Antigen,1617,1640,8-Oct-16,2,0,14,0
Antigen,1617,1641,15-Oct-16,2,5,22,0
Antigen,1617,1642,22-Oct-16,2,5,26,0
Antigen,1617,1643,29-Oct-16,2,3,29,0
Antigen,1617,1644,5-Nov-16,2,8,29,0
Antigen,1617,1645,12-Nov-16,2,2,32,0
Antigen,1617,1646,19-Nov-16,2,11,48,0
Antigen,1617,1647,26-Nov-16,2,14,54,0
Antigen,1617,1648,3-Dec-16,2,21,55,0
Antigen,1617,1649,10-Dec-16,2,17,72,0
Antigen,1617,1650,17-Dec-16,2,33,61,0
Antigen,1617,1651,24-Dec-16,2,32,80,0
Antigen,1617,1652,31-Dec-16,2,28,81,0
Antigen,1617,1701,7-Jan-17,2,27,67,0
Antigen,1617,1702,14-Jan-17,2,22,71,0
Antigen,1617,1703,21-Jan-17,2,14,73,0
Antigen,1617,1704,28-Jan-17,2,14,89,0
Antigen,1617,1705,4-Feb-17,2,5,50,0
Antigen,1617,1706,11-Feb-17,2,12,64,0
Antigen,1617,1707,18-Feb-17,2,8,58,0
Antigen,1617,1708,25-Feb-17,2,8,54,0
Antigen,1617,1709,4-Mar-17,2,3,37,0
Antigen,1617,1710,11-Mar-17,2,3,46,0
Antigen,1617,1711,18-Mar-17,2,5,51,0
Antigen,1617,1712,25-Mar-17,2,5,39,0
Antigen,1617,1713,1-Apr-17,2,2,42,0
Antigen,1617,1714,8-Apr-17,2,1,42,0
Antigen,1617,1715,15-Apr-17,2,0,39,0
Antigen,1617,1716,22-Apr-17,2,0,27,0
Antigen,1617,1717,29-Apr-17,2,0,24,0
Antigen,1617,1718,6-May-17,2,0,17,0
Antigen,1617,1719,13-May-17,2,1,15,0
Antigen,1617,1720,20-May-17,2,0,16,0
Antigen,1617,1721,27-May-17,2,0,6,0
Antigen,1617,1722,3-Jun-17,2,0,3,0
Antigen,1617,1723,10-Jun-17,2,0,9,0
Antigen,1617,1724,17-Jun-17,2,0,5,0
Antigen,1617,1725,24-Jun-17,2,0,3,0
Antigen,1617,1726,1-Jul-17,2,0,2,0
Antigen,1617,1627,9-Jul-16,3,1,47,0
Antigen,1617,1628,16-Jul-16,3,1,41,0
Antigen,1617,1629,23-Jul-16,3,0,29,0
Antigen,1617,1630,30-Jul-16,3,1,35,0
Antigen,1617,1631,6-Aug-16,3,2,20,0
Antigen,1617,1632,13-Aug-16,3,1,21,0
Antigen,1617,1633,20-Aug-16,3,1,32,0
Antigen,1617,1634,27-Aug-16,3,0,41,0
Antigen,1617,1635,3-Sep-16,3,1,33,0
Antigen,1617,1636,10-Sep-16,3,0,37,0
Antigen,1617,1637,17-Sep-16,3,3,48,0
Antigen,1617,1638,24-Sep-16,3,0,47,0
Antigen,1617,1639,1-Oct-16,3,6,92,0
Antigen,1617,1640,8-Oct-16,3,2,95,0
Antigen,1617,1641,15-Oct-16,3,5,152,0
Antigen,1617,1642,22-Oct-16,3,4,159,0
Antigen,1617,1643,29-Oct-16,3,13,185,0
Antigen,1617,1644,5-Nov-16,3,4,143,0
Antigen,1617,1645,12-Nov-16,3,13,197,0
Antigen,1617,1646,19-Nov-16,3,24,211,0
Antigen,1617,1647,26-Nov-16,3,32,228,0
Antigen,1617,1648,3-Dec-16,3,42,264,0
Antigen,1617,1649,10-Dec-16,3,43,285,0
Antigen,1617,1650,17-Dec-16,3,57,290,0
Antigen,1617,1651,24-Dec-16,3,56,320,0
Antigen,1617,1652,31-Dec-16,3,77,363,1
Antigen,1617,1701,7-Jan-17,3,70,348,0
Antigen,1617,1702,14-Jan-17,3,40,258,0
Antigen,1617,1703,21-Jan-17,3,37,268,0
Antigen,1617,1704,28-Jan-17,3,34,326,0
Antigen,1617,1705,4-Feb-17,3,31,286,0
Antigen,1617,1706,11-Feb-17,3,24,323,0
Antigen,1617,1707,18-Feb-17,3,20,302,0
Antigen,1617,1708,25-Feb-17,3,17,288,0
Antigen,1617,1709,4-Mar-17,3,22,272,0
Antigen,1617,1710,11-Mar-17,3,10,265,0
Antigen,1617,1711,18-Mar-17,3,10,226,0
Antigen,1617,1712,25-Mar-17,3,15,239,0
Antigen,1617,1713,1-Apr-17,3,4,206,0
Antigen,1617,1714,8-Apr-17,3,8,183,0
Antigen,1617,1715,15-Apr-17,3,5,122,0
Antigen,1617,1716,22-Apr-17,3,2,89,0
Antigen,1617,1717,29-Apr-17,3,3,101,0
Antigen,1617,1718,6-May-17,3,0,122,0
Antigen,1617,1719,13-May-17,3,1,101,0
Antigen,1617,1720,20-May-17,3,1,73,0
Antigen,1617,1721,27-May-17,3,1,52,0
Antigen,1617,1722,3-Jun-17,3,1,53,0
Antigen,1617,1723,10-Jun-17,3,0,38,0
Antigen,1617,1724,17-Jun-17,3,0,25,0
Antigen,1617,1725,24-Jun-17,3,0,25,0
Antigen,1617,1726,1-Jul-17,3,0,16,0
Antigen,1617,1627,9-Jul-16,4,15,338,0
Antigen,1617,1628,16-Jul-16,4,24,323,0
Antigen,1617,1629,23-Jul-16,4,22,322,0
Antigen,1617,1630,30-Jul-16,4,19,323,0
Antigen,1617,1631,6-Aug-16,4,27,320,0
Antigen,1617,1632,13-Aug-16,4,31,365,0
Antigen,1617,1633,20-Aug-16,4,32,387,0
Antigen,1617,1634,27-Aug-16,4,39,390,0
Antigen,1617,1635,3-Sep-16,4,44,468,0
Antigen,1617,1636,10-Sep-16,4,73,520,0
Antigen,1617,1637,17-Sep-16,4,83,549,0
Antigen,1617,1638,24-Sep-16,4,78,487,0
Antigen,1617,1639,1-Oct-16,4,115,608,0
Antigen,1617,1640,8-Oct-16,4,195,760,0
Antigen,1617,1641,15-Oct-16,4,125,611,0
Antigen,1617,1642,22-Oct-16,4,158,656,0
Antigen,1617,1643,29-Oct-16,4,131,669,0
Antigen,1617,1644,5-Nov-16,4,187,876,0
Antigen,1617,1645,12-Nov-16,4,189,930,0
Antigen,1617,1646,19-Nov-16,4,190,968,0
Antigen,1617,1647,26-Nov-16,4,182,1000,0
Antigen,1617,1648,3-Dec-16,4,201,1049,0
Antigen,1617,1649,10-Dec-16,4,144,929,0
Antigen,1617,1650,17-Dec-16,4,188,989,0
Antigen,1617,1651,24-Dec-16,4,253,1156,0
Antigen,1617,1652,31-Dec-16,4,258,1093,0
Antigen,1617,1701,7-Jan-17,4,244,1083,0
Antigen,1617,1702,14-Jan-17,4,136,814,0
Antigen,1617,1703,21-Jan-17,4,167,1062,0
Antigen,1617,1704,28-Jan-17,4,139,924,0
Antigen,1617,1705,4-Feb-17,4,115,1048,0
Antigen,1617,1706,11-Feb-17,4,124,1176,0
Antigen,1617,1707,18-Feb-17,4,93,1074,0
Antigen,1617,1708,25-Feb-17,4,85,929,0
Antigen,1617,1709,4-Mar-17,4,77,926,0
Antigen,1617,1710,11-Mar-17,4,56,925,0
Antigen,1617,1711,18-Mar-17,4,69,885,0
Antigen,1617,1712,25-Mar-17,4,42,850,0
Antigen,1617,1713,1-Apr-17,4,33,735,0
Antigen,1617,1714,8-Apr-17,4,37,820,0
Antigen,1617,1715,15-Apr-17,4,44,756,0
Antigen,1617,1716,22-Apr-17,4,37,724,0
Antigen,1617,1717,29-Apr-17,4,21,644,0
Antigen,1617,1718,6-May-17,4,18,550,0
Antigen,1617,1719,13-May-17,4,28,666,0
Antigen,1617,1720,20-May-17,4,18,569,0
Antigen,1617,1721,27-May-17,4,17,637,0
Antigen,1617,1722,3-Jun-17,4,35,565,0
Antigen,1617,1723,10-Jun-17,4,20,547,0
Antigen,1617,1724,17-Jun-17,4,38,489,0
Antigen,1617,1725,24-Jun-17,4,31,430,0
Antigen,1617,1726,1-Jul-17,4,45,471,0
Antigen,1617,1627,9-Jul-16,5,1,72,0
Antigen,1617,1628,16-Jul-16,5,0,59,0
Antigen,1617,1629,23-Jul-16,5,1,63,0
Antigen,1617,1630,30-Jul-16,5,0,53,0
Antigen,1617,1631,6-Aug-16,5,2,61,0
Antigen,1617,1632,13-Aug-16,5,1,49,0
Antigen,1617,1633,20-Aug-16,5,3,44,0
Antigen,1617,1634,27-Aug-16,5,1,60,0
Antigen,1617,1635,3-Sep-16,5,1,78,0
Antigen,1617,1636,10-Sep-16,5,3,96,0
Antigen,1617,1637,17-Sep-16,5,4,112,0
Antigen,1617,1638,24-Sep-16,5,5,167,0
Antigen,1617,1639,1-Oct-16,5,9,112,0
Antigen,1617,1640,8-Oct-16,5,6,141,0
Antigen,1617,1641,15-Oct-16,5,2,170,0
Antigen,1617,1642,22-Oct-16,5,9,176,0
Antigen,1617,1643,29-Oct-16,5,8,198,0
Antigen,1617,1644,5-Nov-16,5,14,210,0
Antigen,1617,1645,12-Nov-16,5,31,250,0
Antigen,1617,1646,19-Nov-16,5,36,324,0
Antigen,1617,1647,26-Nov-16,5,33,296,0
Antigen,1617,1648,3-Dec-16,5,68,378,0
Antigen,1617,1649,10-Dec-16,5,91,364,0
Antigen,1617,1650,17-Dec-16,5,108,404,0
Antigen,1617,1651,24-Dec-16,5,115,406,0
Antigen,1617,1652,31-Dec-16,5,194,533,0
Antigen,1617,1701,7-Jan-17,5,192,572,0
Antigen,1617,1702,14-Jan-17,5,177,540,0
Antigen,1617,1703,21-Jan-17,5,190,549,0
Antigen,1617,1704,28-Jan-17,5,225,724,0
Antigen,1617,1705,4-Feb-17,5,182,641,0
Antigen,1617,1706,11-Feb-17,5,200,688,0
Antigen,1617,1707,18-Feb-17,5,186,783,0
Antigen,1617,1708,25-Feb-17,5,120,722,0
Antigen,1617,1709,4-Mar-17,5,92,550,0
Antigen,1617,1710,11-Mar-17,5,73,517,0
Antigen,1617,1711,18-Mar-17,5,54,429,0
Antigen,1617,1712,25-Mar-17,5,50,399,0
Antigen,1617,1713,1-Apr-17,5,38,426,0
Antigen,1617,1714,8-Apr-17,5,22,313,0
Antigen,1617,1715,15-Apr-17,5,18,291,0
Antigen,1617,1716,22-Apr-17,5,15,232,0
Antigen,1617,1717,29-Apr-17,5,9,173,0
Antigen,1617,1718,6-May-17,5,8,158,0
Antigen,1617,1719,13-May-17,5,7,183,0
Antigen,1617,1720,20-May-17,5,6,136,0
Antigen,1617,1721,27-May-17,5,6,118,0
Antigen,1617,1722,3-Jun-17,5,2,106,0
Antigen,1617,1723,10-Jun-17,5,4,91,0
Antigen,1617,1724,17-Jun-17,5,1,86,0
Antigen,1617,1725,24-Jun-17,5,1,68,0
Antigen,1617,1726,1-Jul-17,5,0,47,0
Antigen,1617,1627,9-Jul-16,6,1,63,0
Antigen,1617,1628,16-Jul-16,6,4,79,0
Antigen,1617,1629,23-Jul-16,6,2,56,0
Antigen,1617,1630,30-Jul-16,6,2,40,0
Antigen,1617,1631,6-Aug-16,6,1,49,0
Antigen,1617,1632,13-Aug-16,6,2,52,0
Antigen,1617,1633,20-Aug-16,6,1,48,0
Antigen,1617,1634,27-Aug-16,6,4,63,0
Antigen,1617,1635,3-Sep-16,6,3,99,0
Antigen,1617,1636,10-Sep-16,6,2,117,0
Antigen,1617,1637,17-Sep-16,6,2,136,0
Antigen,1617,1638,24-Sep-16,6,1,131,0
Antigen,1617,1639,1-Oct-16,6,8,173,0
Antigen,1617,1640,8-Oct-16,6,13,151,0
Antigen,1617,1641,15-Oct-16,6,21,237,0
Antigen,1617,1642,22-Oct-16,6,22,228,0
Antigen,1617,1643,29-Oct-16,6,33,238,0
Antigen,1617,1644,5-Nov-16,6,36,260,0
Antigen,1617,1645,12-Nov-16,6,48,342,0
Antigen,1617,1646,19-Nov-16,6,84,410,0
Antigen,1617,1647,26-Nov-16,6,109,443,0
Antigen,1617,1648,3-Dec-16,6,112,447,0
Antigen,1617,1649,10-Dec-16,6,124,458,0
Antigen,1617,1650,17-Dec-16,6,210,632,0
Antigen,1617,1651,24-Dec-16,6,198,668,0
Antigen,1617,1652,31-Dec-16,6,241,819,0
Antigen,1617,1701,7-Jan-17,6,236,763,0
Antigen,1617,1702,14-Jan-17,6,174,698,0
Antigen,1617,1703,21-Jan-17,6,192,686,0
Antigen,1617,1704,28-Jan-17,6,194,764,0
Antigen,1617,1705,4-Feb-17,6,174,806,0
Antigen,1617,1706,11-Feb-17,6,126,810,0
Antigen,1617,1707,18-Feb-17,6,100,679,0
Antigen,1617,1708,25-Feb-17,6,106,603,0
Antigen,1617,1709,4-Mar-17,6,85,581,0
Antigen,1617,1710,11-Mar-17,6,45,575,0
Antigen,1617,1711,18-Mar-17,6,40,567,0
Antigen,1617,1712,25-Mar-17,6,27,465,0
Antigen,1617,1713,1-Apr-17,6,30,344,0
Antigen,1617,1714,8-Apr-17,6,23,352,0
Antigen,1617,1715,15-Apr-17,6,8,294,0
Antigen,1617,1716,22-Apr-17,6,13,249,0
Antigen,1617,1717,29-Apr-17,6,8,205,0
Antigen,1617,1718,6-May-17,6,8,211,0
Antigen,1617,1719,13-May-17,6,13,180,0
Antigen,1617,1720,20-May-17,6,5,219,0
Antigen,1617,1721,27-May-17,6,6,191,0
Antigen,1617,1722,3-Jun-17,6,2,118,0
Antigen,1617,1723,10-Jun-17,6,3,117,0
Antigen,1617,1724,17-Jun-17,6,3,86,0
Antigen,1617,1725,24-Jun-17,6,1,85,0
Antigen,1617,1726,1-Jul-17,6,5,63,0
Antigen,1617,1627,9-Jul-16,7,1,21,0
Antigen,1617,1628,16-Jul-16,7,1,18,0
Antigen,1617,1629,23-Jul-16,7,1,19,0
Antigen,1617,1630,30-Jul-16,7,1,21,0
Antigen,1617,1631,6-Aug-16,7,0,24,0
Antigen,1617,1632,13-Aug-16,7,2,27,0
Antigen,1617,1633,20-Aug-16,7,0,24,0
Antigen,1617,1634,27-Aug-16,7,2,26,0
Antigen,1617,1635,3-Sep-16,7,1,21,0
Antigen,1617,1636,10-Sep-16,7,0,17,0
Antigen,1617,1637,17-Sep-16,7,1,34,0
Antigen,1617,1638,24-Sep-16,7,1,50,0
Antigen,1617,1639,1-Oct-16,7,2,34,0
Antigen,1617,1640,8-Oct-16,7,3,53,0
Antigen,1617,1641,15-Oct-16,7,1,64,0
Antigen,1617,1642,22-Oct-16,7,3,60,0
Antigen,1617,1643,29-Oct-16,7,5,78,0
Antigen,1617,1644,5-Nov-16,7,4,73,0
Antigen,1617,1645,12-Nov-16,7,9,92,0
Antigen,1617,1646,19-Nov-16,7,10,74,0
Antigen,1617,1647,26-Nov-16,7,14,109,0
Antigen,1617,1648,3-Dec-16,7,9,85,0
Antigen,1617,1649,10-Dec-16,7,16,102,0
Antigen,1617,1650,17-Dec-16,7,18,109,0
Antigen,1617,1651,24-Dec-16,7,25,122,0
Antigen,1617,1652,31-Dec-16,7,47,168,0
Antigen,1617,1701,7-Jan-17,7,50,166,0
Antigen,1617,1702,14-Jan-17,7,41,166,0
Antigen,1617,1703,21-Jan-17,7,62,177,0
Antigen,1617,1704,28-Jan-17,7,60,235,0
Antigen,1617,1705,4-Feb-17,7,78,246,0
Antigen,1617,1706,11-Feb-17,7,105,338,1
Antigen,1617,1707,18-Feb-17,7,93,283,0
Antigen,1617,1708,25-Feb-17,7,69,224,0
Antigen,1617,1709,4-Mar-17,7,51,202,0
Antigen,1617,1710,11-Mar-17,7,50,208,0
Antigen,1617,1711,18-Mar-17,7,29,174,0
Antigen,1617,1712,25-Mar-17,7,21,165,0
Antigen,1617,1713,1-Apr-17,7,9,121,0
Antigen,1617,1714,8-Apr-17,7,7,119,0
Antigen,1617,1715,15-Apr-17,7,6,118,0
Antigen,1617,1716,22-Apr-17,7,6,71,0
Antigen,1617,1717,29-Apr-17,7,5,78,0
Antigen,1617,1718,6-May-17,7,2,59,0
Antigen,1617,1719,13-May-17,7,3,59,0
Antigen,1617,1720,20-May-17,7,1,53,0
Antigen,1617,1721,27-May-17,7,2,43,0
Antigen,1617,1722,3-Jun-17,7,0,22,0
Antigen,1617,1723,10-Jun-17,7,1,31,0
Antigen,1617,1724,17-Jun-17,7,0,31,0
Antigen,1617,1725,24-Jun-17,7,1,33,0
Antigen,1617,1726,1-Jul-17,7,0,19,0
Antigen,1617,1627,9-Jul-16,8,0,9,0
Antigen,1617,1628,16-Jul-16,8,0,8,0
Antigen,1617,1629,23-Jul-16,8,0,12,0
Antigen,1617,1630,30-Jul-16,8,0,11,0
Antigen,1617,1631,6-Aug-16,8,0,23,0
Antigen,1617,1632,13-Aug-16,8,0,14,0
Antigen,1617,1633,20-Aug-16,8,0,9,0
Antigen,1617,1634,27-Aug-16,8,0,8,0
Antigen,1617,1635,3-Sep-16,8,0,11,0
Antigen,1617,1636,10-Sep-16,8,0,17,0
Antigen,1617,1637,17-Sep-16,8,0,20,0
Antigen,1617,1638,24-Sep-16,8,0,16,0
Antigen,1617,1639,1-Oct-16,8,0,17,0
Antigen,1617,1640,8-Oct-16,8,0,28,0
Antigen,1617,1641,15-Oct-16,8,0,23,0
Antigen,1617,1642,22-Oct-16,8,0,23,0
Antigen,1617,1643,29-Oct-16,8,0,16,0
Antigen,1617,1644,5-Nov-16,8,2,32,0
Antigen,1617,1645,12-Nov-16,8,1,35,0
